date,sessions,users,page_views,source,exhibition_page_views,film_page_views,membership_page_views,avg_session_duration_seconds
2024-06-01,69,59,173,Social,38,46,8,205
2024-06-01,86,65,306,Direct,62,76,22,245
2024-06-01,37,32,106,Email,21,22,10,183
2024-06-01,23,20,81,Paid,11,14,8,196
2024-06-02,119,96,509,Organic Search,91,134,38,241
2024-06-02,73,59,225,Social,37,61,27,194
2024-06-02,83,70,283,Direct,67,80,20,176
2024-06-02,28,21,100,Email,14,19,12,203
2024-06-02,28,21,105,Paid,25,28,8,163
2024-06-03,95,71,353,Organic Search,50,59,24,182
2024-06-03,53,40,230,Social,51,57,11,155
2024-06-03,65,49,201,Direct,31,39,21,179
2024-06-03,20,16,89,Email,14,23,8,211
2024-06-03,21,18,59,Paid,11,16,7,174
2024-06-04,90,70,283,Organic Search,41,65,29,145
2024-06-04,63,51,227,Social,39,60,23,188
2024-06-04,79,58,288,Direct,46,52,30,162
2024-06-04,32,25,115,Email,23,31,13,161
2024-06-04,17,12,65,Paid,9,16,8,125
2024-06-05,106,77,439,Organic Search,104,100,53,158
2024-06-05,60,47,217,Social,37,37,12,210
2024-06-05,79,63,293,Direct,59,80,34,180
2024-06-05,33,26,127,Email,30,24,7,108
2024-06-05,25,20,100,Paid,14,23,11,239
2024-06-06,72,56,279,Organic Search,53,56,35,178
2024-06-06,56,42,141,Social,21,30,17,167
2024-06-06,62,51,264,Direct,55,50,17,158
2024-06-06,26,20,71,Email,13,12,8,155
2024-06-06,23,20,68,Paid,9,18,9,153
2024-06-07,82,68,318,Organic Search,48,70,33,163
2024-06-07,43,31,152,Social,25,27,10,104
2024-06-07,39,33,155,Direct,24,32,21,184
2024-06-07,22,17,98,Email,16,20,8,242
2024-06-07,16,13,64,Paid,11,11,5,187
2024-06-08,116,87,335,Organic Search,59,65,46,196
2024-06-08,62,46,167,Social,24,35,21,164
2024-06-08,64,56,283,Direct,63,64,30,158
2024-06-08,31,24,106,Email,16,21,5,201
2024-06-08,22,17,88,Paid,17,18,11,118
2024-06-09,146,107,589,Organic Search,82,134,41,199
2024-06-09,61,45,247,Social,52,56,33,169
2024-06-09,72,54,270,Direct,38,54,35,199
2024-06-09,27,22,99,Email,14,20,6,223
2024-06-09,25,22,65,Paid,9,17,7,183
2024-06-10,68,53,270,Organic Search,42,55,20,89
2024-06-10,47,40,147,Social,23,26,15,230
2024-06-10,48,38,170,Direct,35,35,16,176
2024-06-10,19,14,55,Email,10,13,6,147
2024-06-10,15,11,51,Paid,12,9,5,220
2024-06-11,78,67,317,Organic Search,60,59,22,210
2024-06-11,48,35,176,Social,28,29,19,195
2024-06-11,62,50,192,Direct,27,48,16,228
2024-06-11,26,19,108,Email,14,20,11,202
2024-06-11,19,15,55,Paid,12,12,5,203
2024-06-12,90,68,272,Organic Search,49,72,19,206
2024-06-12,67,49,239,Social,44,67,19,66
2024-06-12,56,41,154,Direct,35,37,15,116
2024-06-12,22,18,56,Email,11,15,4,194
2024-06-12,19,15,74,Paid,15,20,8,236
2024-06-13,106,92,408,Organic Search,83,106,54,281
2024-06-13,61,44,226,Social,31,43,18,229
2024-06-13,67,58,230,Direct,46,63,15,119
2024-06-13,27,20,103,Email,15,20,11,223
2024-06-13,22,17,69,Paid,16,18,6,190
2024-06-14,79,61,271,Organic Search,42,71,23,240
2024-06-14,48,34,212,Social,30,45,20,239
2024-06-14,48,35,212,Direct,34,48,14,69
2024-06-14,19,15,54,Email,10,9,4,198
2024-06-14,17,12,46,Paid,7,11,2,159
2024-06-15,71,53,287,Organic Search,54,50,21,147
2024-06-15,54,46,175,Social,34,44,19,221
2024-06-15,55,43,227,Direct,52,62,31,148
2024-06-15,21,18,89,Email,20,21,11,235
2024-06-15,18,15,47,Paid,6,10,4,194
2024-06-16,90,69,267,Organic Search,54,50,19,168
2024-06-16,75,59,225,Social,44,52,12,169
2024-06-16,76,56,201,Direct,40,51,19,117
2024-06-16,37,30,111,Email,26,24,8,183
2024-06-16,28,23,93,Paid,20,23,6,163
2024-06-17,104,88,284,Organic Search,60,65,20,212
2024-06-17,82,70,336,Social,51,67,20,190
2024-06-17,70,56,294,Direct,58,63,40,213
2024-06-17,26,21,72,Email,16,18,5,148
2024-06-17,23,19,64,Paid,9,11,4,186
2024-06-18,105,89,286,Organic Search,50,69,33,187
2024-06-18,78,66,349,Social,82,69,20,136
2024-06-18,92,69,349,Direct,73,79,33,215
2024-06-18,35,28,90,Email,13,21,6,221
2024-06-18,22,18,85,Paid,18,22,9,228
2024-06-19,61,46,169,Organic Search,23,39,16,190
2024-06-19,35,28,87,Social,19,18,7,187
2024-06-19,58,50,240,Direct,52,42,22,118
2024-06-19,19,13,72,Email,11,19,8,201
2024-06-19,15,11,63,Paid,8,14,6,127
2024-06-20,95,80,332,Organic Search,49,73,29,249
2024-06-20,47,35,174,Social,28,47,9,227
2024-06-20,68,57,187,Direct,30,51,20,268
2024-06-20,23,16,91,Email,20,24,12,229
2024-06-20,19,15,50,Paid,10,12,5,152
2024-06-21,76,61,289,Organic Search,46,49,35,230
2024-06-21,73,59,310,Social,67,66,29,210
2024-06-21,67,59,262,Direct,36,48,14,169
2024-06-21,32,24,98,Email,14,25,13,124
2024-06-21,25,18,79,Paid,15,16,5,257
2024-06-22,139,100,423,Organic Search,67,98,37,30
2024-06-22,90,69,311,Social,43,68,26,197
2024-06-22,94,74,363,Direct,59,72,38,184
2024-06-22,42,30,117,Email,19,28,14,247
2024-06-22,30,23,115,Paid,19,28,9,120
2024-06-23,127,104,423,Organic Search,87,84,34,230
2024-06-23,80,69,254,Social,56,66,21,200
2024-06-23,77,65,233,Direct,41,48,26,162
2024-06-23,31,22,122,Email,24,29,14,155
2024-06-23,29,22,85,Paid,16,16,9,218
2024-06-24,89,70,276,Organic Search,43,72,26,179
2024-06-24,48,42,192,Social,28,48,17,208
2024-06-24,54,44,201,Direct,39,38,12,217
2024-06-24,21,16,88,Email,18,23,8,294
2024-06-24,22,16,94,Paid,17,16,4,136
2024-06-25,81,70,205,Organic Search,45,41,17,160
2024-06-25,60,46,188,Social,25,45,18,206
2024-06-25,57,47,147,Direct,24,33,10,161
2024-06-25,27,22,82,Email,11,18,8,139
2024-06-25,20,14,89,Paid,12,18,4,149
2024-06-26,95,69,277,Organic Search,48,51,15,185
2024-06-26,60,45,181,Social,34,40,18,239
2024-06-26,79,69,271,Direct,37,73,13,196
2024-06-26,31,23,117,Email,26,33,8,202
2024-06-26,21,17,64,Paid,10,10,3,142
2024-06-27,95,82,362,Organic Search,81,99,19,174
2024-06-27,50,39,193,Social,31,42,14,195
2024-06-27,69,49,176,Direct,42,29,13,246
2024-06-27,25,21,90,Email,13,18,5,128
2024-06-27,21,15,73,Paid,12,14,9,190
2024-06-28,76,62,206,Organic Search,45,48,14,225
2024-06-28,49,40,166,Social,35,32,19,177
2024-06-28,50,38,136,Direct,32,29,13,189
2024-06-28,21,17,90,Email,13,24,8,149
2024-06-28,15,13,49,Paid,9,11,4,206
2024-06-29,94,83,348,Organic Search,48,59,40,172
2024-06-29,71,51,189,Social,29,42,25,202
2024-06-29,76,62,282,Direct,64,47,14,228
2024-06-29,33,25,128,Email,29,33,15,190
2024-06-29,25,22,88,Paid,16,17,6,214
2024-06-30,142,115,524,Organic Search,80,148,44,152
2024-06-30,78,58,202,Social,43,52,19,207
2024-06-30,96,71,331,Direct,64,79,42,244
2024-06-30,44,32,186,Email,40,45,16,222
2024-06-30,22,17,81,Paid,18,22,6,220
2024-07-01,69,60,193,Organic Search,24,43,13,159
2024-07-01,42,36,156,Social,28,28,10,228
2024-07-01,59,46,196,Direct,36,44,15,101
2024-07-01,22,18,82,Email,10,11,6,129
2024-07-01,19,14,51,Paid,6,10,3,133
2024-07-02,49,43,155,Organic Search,32,29,21,215
2024-07-02,32,28,105,Social,19,18,6,175
2024-07-02,33,27,124,Direct,24,23,10,209
2024-07-02,15,12,55,Email,8,13,7,176
2024-07-02,10,8,26,Paid,4,6,1,79
2024-07-03,93,67,358,Organic Search,62,77,19,217
2024-07-03,56,46,163,Social,26,39,14,206
2024-07-03,59,43,167,Direct,28,34,16,142
2024-07-03,21,18,87,Email,12,12,9,128
2024-07-03,19,15,71,Paid,10,16,4,237
2024-07-04,83,61,212,Organic Search,26,51,25,171
2024-07-04,48,39,195,Social,27,30,11,134
2024-07-04,58,47,190,Direct,36,45,17,247
2024-07-04,26,22,111,Email,14,21,9,126
2024-07-04,19,16,76,Paid,14,15,5,232
2024-07-05,71,52,216,Organic Search,39,51,30,242
2024-07-05,53,45,201,Social,28,44,21,149
2024-07-05,57,51,142,Direct,23,25,13,225
2024-07-05,21,15,92,Email,18,19,5,205
2024-07-05,19,15,66,Paid,9,11,4,146
2024-07-06,62,49,172,Organic Search,21,27,18,165
2024-07-06,42,33,168,Social,33,25,14,104
2024-07-06,46,39,190,Direct,32,43,22,168
2024-07-06,27,22,99,Email,20,23,5,131
2024-07-06,22,17,59,Paid,9,14,3,234
2024-07-07,64,47,202,Organic Search,25,45,21,229
2024-07-07,61,53,215,Social,43,44,24,182
2024-07-07,61,46,245,Direct,37,51,15,186
2024-07-07,25,21,105,Email,16,23,11,220
2024-07-07,18,16,45,Paid,7,7,4,133
2024-07-08,73,54,316,Organic Search,40,46,31,208
2024-07-08,50,41,187,Social,33,30,22,215
2024-07-08,53,44,137,Direct,22,20,11,161
2024-07-08,16,13,45,Email,6,6,5,222
2024-07-08,20,17,79,Paid,14,12,10,167
2024-07-09,76,66,265,Organic Search,44,64,21,162
2024-07-09,49,38,158,Social,20,30,14,256
2024-07-09,61,54,247,Direct,36,39,12,188
2024-07-09,27,22,109,Email,15,23,7,268
2024-07-09,19,14,72,Paid,8,12,4,222
2024-07-10,66,52,174,Organic Search,33,38,10,284
2024-07-10,43,37,188,Social,34,27,12,223
2024-07-10,49,40,158,Direct,22,26,17,194
2024-07-10,20,16,53,Email,6,13,3,144
2024-07-10,16,14,48,Paid,7,7,3,112
2024-07-11,75,67,232,Organic Search,40,48,24,145
2024-07-11,45,34,133,Social,16,25,14,30
2024-07-11,42,35,141,Direct,27,33,11,161
2024-07-11,17,12,56,Email,8,10,5,179
2024-07-11,15,13,51,Paid,9,10,5,167
2024-07-12,84,68,295,Organic Search,43,59,29,239
2024-07-12,62,47,190,Social,31,43,9,202
2024-07-12,68,57,202,Direct,39,47,19,187
2024-07-12,27,22,80,Email,9,13,8,191
2024-07-12,18,16,61,Paid,12,13,3,94
2024-07-13,114,82,448,Organic Search,69,70,30,133
2024-07-13,63,52,166,Social,31,25,18,114
2024-07-13,85,62,353,Direct,61,82,41,153
2024-07-13,34,24,95,Email,15,20,6,162
2024-07-13,22,16,72,Paid,14,13,9,232
2024-07-14,103,82,348,Organic Search,61,60,31,151
2024-07-14,56,43,183,Social,25,41,18,242
2024-07-14,68,54,262,Direct,49,40,16,225
2024-07-14,33,29,129,Email,22,22,11,178
2024-07-14,23,17,65,Paid,12,10,3,184
2024-07-15,77,67,222,Organic Search,33,39,22,191
2024-07-15,44,36,160,Social,29,35,18,237
2024-07-15,76,65,220,Direct,30,32,12,195
2024-07-15,21,18,65,Email,12,15,7,265
2024-07-15,17,12,66,Paid,10,10,3,165
2024-07-16,79,59,249,Organic Search,32,59,18,241
2024-07-16,41,32,122,Social,19,20,16,197
2024-07-16,70,59,218,Direct,34,39,20,76
2024-07-16,28,25,95,Email,15,20,12,197
2024-07-16,23,18,86,Paid,14,18,6,260
2024-07-17,76,64,320,Organic Search,65,56,23,137
2024-07-17,40,34,159,Social,27,27,13,76
2024-07-17,47,36,129,Direct,19,30,13,207
2024-07-17,20,14,76,Email,9,14,6,215
2024-07-17,11,8,46,Paid,7,6,5,220
2024-07-18,90,64,306,Organic Search,48,57,34,206
2024-07-18,43,38,137,Social,24,24,7,235
2024-07-18,52,43,230,Direct,47,38,30,267
2024-07-18,17,14,68,Email,13,15,5,160
2024-07-18,18,13,61,Paid,8,9,4,167
2024-07-19,99,75,247,Organic Search,35,38,19,148
2024-07-19,60,51,223,Social,37,36,31,179
2024-07-19,60,43,226,Direct,31,49,20,215
2024-07-19,23,17,82,Email,16,14,4,189
2024-07-19,25,19,99,Paid,14,23,11,195
2024-07-20,76,56,283,Organic Search,46,68,18,115
2024-07-20,51,39,134,Social,26,25,9,173
2024-07-20,47,40,148,Direct,25,28,8,177
2024-07-20,22,17,98,Email,11,16,10,179
2024-07-20,21,15,85,Paid,16,16,10,201
2024-07-21,94,70,373,Organic Search,73,83,21,141
2024-07-21,54,48,224,Social,39,53,24,244
2024-07-21,82,65,295,Direct,56,55,34,166
2024-07-21,29,22,81,Email,15,17,10,181
2024-07-21,27,22,93,Paid,15,22,4,167
2024-07-22,53,39,182,Organic Search,37,28,17,118
2024-07-22,35,29,146,Social,20,30,9,139
2024-07-22,37,32,129,Direct,19,27,15,173
2024-07-22,13,10,50,Email,8,7,4,211
2024-07-22,11,9,33,Paid,6,6,2,166
2024-07-23,63,48,184,Organic Search,36,40,23,191
2024-07-23,49,37,130,Social,15,19,10,325
2024-07-23,54,44,221,Direct,43,43,28,179
2024-07-23,18,15,62,Email,8,11,4,168
2024-07-23,17,14,48,Paid,9,11,5,140
2024-07-24,86,64,306,Organic Search,54,53,22,214
2024-07-24,50,44,200,Social,29,39,10,196
2024-07-24,61,48,166,Direct,19,30,20,242
2024-07-24,25,21,102,Email,17,24,14,128
2024-07-24,19,16,63,Paid,11,10,5,107
2024-07-25,97,77,292,Organic Search,50,43,15,195
2024-07-25,54,41,173,Social,23,26,22,202
2024-07-25,53,38,152,Direct,19,25,20,150
2024-07-25,25,19,90,Email,12,14,11,174
2024-07-25,23,20,73,Paid,9,12,4,250
2024-07-26,63,49,280,Organic Search,53,55,24,123
2024-07-26,39,29,145,Social,25,24,12,173
2024-07-26,51,37,209,Direct,26,47,28,179
2024-07-26,24,18,92,Email,18,18,5,226
2024-07-26,16,11,61,Paid,9,11,6,208
2024-07-27,48,38,191,Organic Search,27,43,13,184
2024-07-27,46,33,200,Social,35,47,25,161
2024-07-27,49,37,169,Direct,25,30,12,218
2024-07-27,21,15,64,Email,10,12,6,162
2024-07-27,14,10,44,Paid,9,6,5,168
2024-07-28,92,73,385,Organic Search,74,81,51,134
2024-07-28,66,57,230,Social,27,35,15,180
2024-07-28,63,48,213,Direct,31,43,21,109
2024-07-28,21,17,69,Email,12,16,5,231
2024-07-28,30,26,117,Paid,21,27,12,219
2024-07-29,69,52,185,Organic Search,38,45,13,133
2024-07-29,38,28,159,Social,27,31,9,199
2024-07-29,54,41,224,Direct,42,35,11,150
2024-07-29,21,16,89,Email,12,16,6,194
2024-07-29,13,10,52,Paid,6,8,3,230
2024-07-30,99,73,259,Organic Search,33,42,14,273
2024-07-30,67,58,255,Social,39,40,22,259
2024-07-30,69,55,222,Direct,31,44,20,230
2024-07-30,29,24,84,Email,17,20,4,149
2024-07-30,24,21,77,Paid,15,13,4,233
2024-07-31,79,61,223,Organic Search,32,50,14,236
2024-07-31,44,34,150,Social,19,35,19,155
2024-07-31,54,40,239,Direct,37,56,27,170
2024-07-31,19,15,59,Email,9,9,4,138
2024-07-31,20,15,85,Paid,17,12,9,167
2024-08-01,60,43,189,Organic Search,26,45,15,213
2024-08-01,40,29,170,Social,34,27,17,271
2024-08-01,40,32,108,Direct,13,27,12,167
2024-08-01,18,13,62,Email,9,12,7,187
2024-08-01,13,11,40,Paid,5,9,4,188
2024-08-02,100,88,300,Organic Search,40,60,16,192
2024-08-02,47,41,175,Social,36,44,21,204
2024-08-02,49,38,170,Direct,25,32,14,160
2024-08-02,25,22,64,Email,11,14,7,160
2024-08-02,23,20,68,Paid,13,17,6,148
2024-08-03,121,90,489,Organic Search,95,76,50,229
2024-08-03,109,95,310,Social,49,68,26,130
2024-08-03,94,83,237,Direct,50,49,30,184
2024-08-03,41,36,163,Email,35,34,14,182
2024-08-03,32,23,141,Paid,21,28,9,197
2024-08-04,100,82,340,Organic Search,50,67,30,226
2024-08-04,64,56,282,Social,36,56,15,250
2024-08-04,61,48,153,Direct,30,30,18,240
2024-08-04,31,27,113,Email,19,18,14,161
2024-08-04,21,17,57,Paid,9,13,4,121
2024-08-05,73,54,306,Organic Search,60,80,39,194
2024-08-05,42,36,160,Social,35,38,13,144
2024-08-05,51,44,225,Direct,34,58,13,128
2024-08-05,20,14,51,Email,6,12,2,265
2024-08-05,16,11,57,Paid,11,15,5,241
2024-08-06,95,71,385,Organic Search,50,59,21,171
2024-08-06,47,38,139,Social,21,31,15,262
2024-08-06,56,40,232,Direct,32,49,23,196
2024-08-06,26,19,75,Email,14,19,9,98
2024-08-06,17,12,57,Paid,9,14,5,212
2024-08-07,92,73,307,Organic Search,51,69,41,215
2024-08-07,57,41,248,Social,44,62,20,149
2024-08-07,70,59,201,Direct,28,41,25,116
2024-08-07,24,20,68,Email,10,11,8,226
2024-08-07,22,15,74,Paid,10,14,6,206
2024-08-08,116,88,507,Organic Search,85,116,34,183
2024-08-08,83,69,259,Social,45,53,25,210
2024-08-08,81,67,272,Direct,35,46,16,211
2024-08-08,35,27,125,Email,22,31,13,166
2024-08-08,22,17,87,Paid,13,22,4,177
2024-08-09,153,111,478,Organic Search,77,84,54,161
2024-08-09,73,52,323,Social,60,80,34,196
2024-08-09,84,61,244,Direct,42,47,27,262
2024-08-09,34,25,137,Email,20,33,15,172
2024-08-09,24,18,104,Paid,20,22,13,270
2024-08-10,115,98,479,Organic Search,91,104,46,218
2024-08-10,70,50,314,Social,44,74,36,169
2024-08-10,77,68,304,Direct,59,78,34,217
2024-08-10,34,25,148,Email,23,34,12,72
2024-08-10,25,18,112,Paid,19,18,8,205
2024-08-11,150,120,446,Organic Search,92,87,24,218
2024-08-11,90,72,355,Social,69,77,35,264
2024-08-11,122,91,381,Direct,62,66,39,162
2024-08-11,42,34,172,Email,22,42,13,126
2024-08-11,34,30,141,Paid,29,36,10,167
2024-08-12,105,83,325,Organic Search,65,64,40,157
2024-08-12,61,47,263,Social,36,57,18,225
2024-08-12,77,63,233,Direct,33,46,32,205
2024-08-12,27,23,77,Email,17,13,8,193
2024-08-12,26,19,98,Paid,21,15,10,291
2024-08-13,66,56,193,Organic Search,31,37,21,150
2024-08-13,41,32,107,Social,13,27,8,204
2024-08-13,53,44,220,Direct,38,49,13,174
2024-08-13,20,17,76,Email,11,18,5,244
2024-08-13,13,9,49,Paid,8,11,4,107
2024-08-14,57,44,205,Organic Search,37,40,16,180
2024-08-14,43,36,172,Social,24,32,22,127
2024-08-14,55,42,142,Direct,30,33,7,262
2024-08-14,18,16,73,Email,10,16,7,123
2024-08-14,16,13,55,Paid,7,9,2,190
2024-08-15,87,65,229,Organic Search,47,50,19,152
2024-08-15,51,37,141,Social,29,25,7,165
2024-08-15,57,46,237,Direct,50,58,21,155
2024-08-15,23,19,89,Email,12,16,11,155
2024-08-15,19,16,54,Paid,8,8,5,196
2024-08-16,63,55,247,Organic Search,39,44,17,178
2024-08-16,33,26,147,Social,29,30,19,232
2024-08-16,50,40,188,Direct,29,37,19,114
2024-08-16,19,15,53,Email,8,9,3,134
2024-08-16,14,10,62,Paid,11,14,6,157
2024-08-17,96,84,356,Organic Search,70,84,21,234
2024-08-17,71,63,221,Social,35,50,28,204
2024-08-17,69,59,248,Direct,36,60,14,206
2024-08-17,29,22,112,Email,20,18,8,184
2024-08-17,25,19,85,Paid,17,15,8,195
2024-08-18,149,111,622,Organic Search,95,137,35,240
2024-08-18,80,68,353,Social,77,82,18,265
2024-08-18,95,76,316,Direct,58,82,37,240
2024-08-18,42,36,119,Email,17,25,14,202
2024-08-18,31,24,135,Paid,21,34,12,281
2024-08-19,116,96,496,Organic Search,104,114,30,196
2024-08-19,64,52,218,Social,41,35,13,141
2024-08-19,77,61,305,Direct,47,67,39,184
2024-08-19,35,28,103,Email,22,25,12,276
2024-08-19,19,13,65,Paid,11,11,3,130
2024-08-20,76,54,274,Organic Search,49,61,35,241
2024-08-20,64,46,282,Social,42,53,35,218
2024-08-20,55,42,166,Direct,31,40,14,139
2024-08-20,30,26,114,Email,16,26,9,99
2024-08-20,22,19,59,Paid,10,15,5,154
2024-08-21,66,57,279,Organic Search,55,59,25,308
2024-08-21,44,36,137,Social,28,26,9,218
2024-08-21,46,36,130,Direct,19,31,11,231
2024-08-21,22,18,80,Email,13,13,10,185
2024-08-21,14,11,49,Paid,10,10,5,204
2024-08-22,104,89,266,Organic Search,46,67,32,167
2024-08-22,67,48,203,Social,35,33,22,174
2024-08-22,83,73,328,Direct,54,55,16,187
2024-08-22,23,18,77,Email,12,19,8,221
2024-08-22,23,16,82,Paid,16,16,10,174
2024-08-23,72,53,196,Organic Search,41,43,16,144
2024-08-23,49,43,142,Social,31,23,10,217
2024-08-23,65,52,184,Direct,24,44,24,127
2024-08-23,23,16,102,Email,15,21,7,192
2024-08-23,21,18,53,Paid,8,13,5,72
2024-08-24,77,62,303,Organic Search,41,74,29,74
2024-08-24,61,45,240,Social,50,57,31,197
2024-08-24,65,48,164,Direct,29,42,18,157
2024-08-24,24,19,69,Email,13,11,8,196
2024-08-24,18,13,48,Paid,9,9,5,232
2024-08-25,123,100,465,Organic Search,95,111,34,173
2024-08-25,69,54,172,Social,36,38,21,186
2024-08-25,90,74,286,Direct,40,45,34,181
2024-08-25,40,35,161,Email,34,35,11,168
2024-08-25,29,23,90,Paid,12,19,10,130
2024-08-26,63,48,163,Organic Search,30,40,21,161
2024-08-26,55,40,175,Social,31,33,14,136
2024-08-26,64,50,162,Direct,20,39,11,167
2024-08-26,18,13,45,Email,7,9,5,182
2024-08-26,17,13,67,Paid,9,15,8,188
2024-08-27,64,53,185,Organic Search,28,32,14,116
2024-08-27,38,28,147,Social,27,24,18,151
2024-08-27,41,31,144,Direct,23,31,9,218
2024-08-27,21,17,83,Email,12,20,4,198
2024-08-27,13,9,48,Paid,8,11,6,177
2024-08-28,111,99,469,Organic Search,71,99,27,289
2024-08-28,54,44,167,Social,22,40,14,141
2024-08-28,80,66,333,Direct,49,57,26,195
2024-08-28,25,20,111,Email,16,24,8,152
2024-08-28,24,20,71,Paid,14,17,9,197
2024-08-29,113,92,476,Organic Search,76,113,32,270
2024-08-29,51,43,146,Social,29,32,13,212
2024-08-29,62,52,175,Direct,36,40,21,252
2024-08-29,25,21,65,Email,13,16,8,131
2024-08-29,23,18,80,Paid,15,20,7,244
2024-08-30,82,64,246,Organic Search,47,59,20,138
2024-08-30,42,32,184,Social,27,33,25,99
2024-08-30,58,42,147,Direct,25,24,11,201
2024-08-30,19,16,74,Email,9,15,8,169
2024-08-30,17,12,43,Paid,7,9,2,191
2024-08-31,104,89,354,Organic Search,48,75,19,213
2024-08-31,75,67,255,Social,43,47,24,117
2024-08-31,105,83,393,Direct,56,60,42,140
2024-08-31,30,25,93,Email,17,14,6,147
2024-08-31,25,18,63,Paid,12,14,8,145
2024-09-01,141,110,442,Organic Search,116,126,59,192
2024-09-01,73,55,290,Social,51,70,27,211
2024-09-01,107,87,303,Direct,84,73,40,170
2024-09-01,36,30,95,Email,23,32,12,167
2024-09-01,26,19,67,Paid,15,17,5,86
2024-09-02,140,119,383,Organic Search,84,130,28,172
2024-09-02,56,49,174,Social,32,46,13,213
2024-09-02,72,59,283,Direct,57,57,15,211
2024-09-02,31,24,99,Email,18,31,9,173
2024-09-02,24,21,98,Paid,22,23,11,253
2024-09-03,126,90,566,Organic Search,121,190,39,208
2024-09-03,74,56,244,Social,55,82,27,216
2024-09-03,74,66,286,Direct,47,89,29,244
2024-09-03,32,26,110,Email,25,26,15,161
2024-09-03,20,16,79,Paid,15,21,9,219
2024-09-04,72,62,281,Organic Search,61,92,38,129
2024-09-04,55,45,177,Social,38,56,14,206
2024-09-04,59,45,222,Direct,61,73,15,196
2024-09-04,23,17,65,Email,11,16,5,259
2024-09-04,15,12,66,Paid,18,16,5,242
2024-09-05,130,98,459,Organic Search,123,94,23,208
2024-09-05,75,67,197,Social,34,47,17,200
2024-09-05,68,56,227,Direct,53,69,27,188
2024-09-05,31,22,100,Email,25,22,6,213
2024-09-05,26,22,66,Paid,10,22,5,233
2024-09-06,120,95,447,Organic Search,72,131,40,145
2024-09-06,83,61,331,Social,57,92,32,131
2024-09-06,91,65,295,Direct,74,96,33,231
2024-09-06,36,28,107,Email,23,32,5,147
2024-09-06,27,20,75,Paid,20,21,8,187
2024-09-07,148,107,583,Organic Search,141,163,74,220
2024-09-07,86,69,238,Social,54,73,31,214
2024-09-07,108,94,446,Direct,91,146,59,226
2024-09-07,38,29,153,Email,42,40,21,194
2024-09-07,30,23,126,Paid,33,31,15,178
2024-09-08,120,102,408,Organic Search,101,90,41,251
2024-09-08,87,76,277,Social,61,85,38,140
2024-09-08,92,82,385,Direct,80,123,26,141
2024-09-08,37,29,109,Email,26,24,11,174
2024-09-08,30,25,88,Paid,20,19,5,100
2024-09-09,77,63,272,Organic Search,63,63,20,220
2024-09-09,50,44,178,Social,31,37,17,150
2024-09-09,50,41,177,Direct,46,49,19,240
2024-09-09,20,17,68,Email,13,22,9,197
2024-09-09,15,11,38,Paid,9,11,2,172
2024-09-10,105,86,306,Organic Search,76,81,41,148
2024-09-10,89,73,299,Social,70,63,40,245
2024-09-10,102,91,308,Direct,71,86,17,202
2024-09-10,28,22,81,Email,13,25,7,149
2024-09-10,30,26,90,Paid,25,29,5,135
2024-09-11,102,75,398,Organic Search,75,128,49,142
2024-09-11,66,57,267,Social,57,76,33,215
2024-09-11,68,59,302,Direct,62,87,18,185
